,evtps_id,ev_id,source_id,source_text,notes
0,,ev_1764,,七月壬子工部管河员外郎谢缉言：……今黄河上流于归德小坝子等处冲决，与黄河别支会流，经宿州、睢宁等处，通由南宿迁小河口流入漕河。《明孝宗实录》,
0,,ev_1764,,黄河上流于归德小坝子等处冲决，与黄河别支会流，经宿州、睢宁等处，通由南宿迁小河口流入漕河。《明孝宗实录》,
0,,ev_1764,,秋，河决归德小坝子（归德西北）。又决祥符县侯家潭《明实录》,
0,,ev_1765,,秋水从王牌口等处东行，仍逆流东北至黄陵冈，又自曹县入单县，南连虞城，漂没庐舍人畜。（明孝宗实录）,
0,,ev_1766,,弘治十一年，河决归德小坝子等处，经宿州、睢宁由宿迁小河口流入漕河。小河口北抵徐州，河道浅阻，影响漕运。管河工部员外郎谢缉请亟塞归德决口，遏黄水入徐州以济漕运。十三年，归德丁家道口上下河决“十有二处。共阔三百余丈，而河淤三十余里”。河南巡按都御史郑龄奉命修筑丁家道口上下堤岸。,
0,,ev_1767,,六月河决李家、杨家等口，淹曹、单等处。河南决丁家道口上下，河决者十二处，宽300余丈，河道淤塞者30余里《明实录》《明史·河渠志》,
0,,ev_1767,,河南水决李家杨家等口，淤塞马水河，河水横流，曹单被害。曹县知县邹鲁言，修长堤以捍水。（山东通志）,
0,,ev_1767,,李家杨家等口疑即郑龄所奏丁家道日上下河决之口。,
0,,ev_1768,,郑龄奏：“今丁家道口上下河决堤岸者十有二处，共阔三百余丈，而河道淤塞者三十余里。上源奔放，则曹单受害，而安平可虞，下流散溢，则萧砀被患，而漕流有阻。疏浚修筑诚今日急务。”（明孝宗实录）,
0,,ev_1769,,十月曹玉奏：“徐州并萧沛砀医丰县皆被河患，盖因贾鲁河冲决散漫东注，不归故道。”（明孝宗实录）,
0,,ev_1770,,安东县大水。（准系年表）,
0,,ev_1771,,河南巡抚都御史郑龄奏：……今丁家道口上下，河决堤岸者十有二处，共阔三百余丈，而河道淤塞者三十余里。《明孝宗实录》,
0,,ev_1772,,春大修曹单长堤，堤小而低，修完复决，委官加修。（淮系年表）,
0,,ev_1772,,两阅月告成，堤高一丈五尺，基三丈五尺，顶一丈二尺。自武家口起至马良集止计一百五十里。（山东通志）,
0,,ev_1773,,夏邳州黄河泛溢。（淮系年表）,
0,,ev_1774,,九月以河水为患，免河南开封府及直隶归德卫夏粮籽粒有差。（淮系年表）,
0,,ev_1775,,山阳县大水。（淮系年表）,
0,,ev_1776,,商丘旧治在南，弘治十五年圮于河。《明史·地理志》,
0,,ev_1777,,山阳县大水（准系年表）,
0,,ev_1778,,河决曹县，徐州河道干涸，有碍粮运《明实录》,
0,,ev_1779,,五月郭铉奏：“徐州小浮棂一带河道干涸，盖由曹县河决上流淤浅所致。”（明孝宗实录）,
0,,ev_1779,,郭鋐奏：徐州小浮桥一带，河道干涸，有妨粮运，盖由曹县河决，上流淤浅所致。《明孝宗实录》,
0,,ev_1779,,小浮桥原名霎集桥，在徐城东北隅，以铁索机舟磊之。大河经其下，合于泗水。又城北三里有大浮桥，原名万会桥，跨泗水上，亦击舟为之。小浮桥大河一向安流，名铜帮铁底。,
0,,ev_1780,,七月凤阳诸府大水，平地丈余。（盱贻县志藁）,
0,,ev_1781,,淮安府等处水灾。（安东县志）,
0,,ev_1782,,河忽北徙三百里，至宿迁小河口。《明史·河渠志》,
0,,ev_1782,,黄河北徒三百里至宿迁小河口入漕河。（明武宗实录）河决雎州野鸡冈由汴河至宿迁小河口入漕。（淮系年表）,
0,,ev_1782,,弘治七年(1494)刘大夏所浚由陈留至归德出宿迁小河口之支流，常是不久即淤，至是又复通流，而入颖入涡之上游昔已断绝，放宽录日北徒。,
0,,ev_1783,,是年，河东道王天瑞修筑蒲州黄河堤。,
0,,ev_1784,,十二月何鉴以黄河巳平，议停河防夫役。工部覆奏谓勿革便。从之。（明武宗实录）,
0,,ev_1784,,正德元年冬言黄河已平，则去年所谓北徒三百里者，情形之不严重可知矣。,
0,,ev_1785,,八月，黄河清。《古今图书集成·庶征典·水异部》,
0,,ev_1786,,黄河徙入泡河大水坏民禾稼居舍。（沛县志）,
0,,ev_1786,,按徐州府志河防考云：实录及明史二年无河决泡河事，疑四年之误也。（淮系年表）,
0,,ev_1787,,黄河清三日。《古今图书集成·庶征典·水异部》,
0,,ev_1788,,黄河又北徙三百里至徐州小浮桥入漕河。（明武宗实录）,
0,,ev_1788,,换而言之，宿迁小河口之上于是年绝流。,
0,,ev_1789,,河溢单县。（山东通志）,
0,,ev_1790,,秋灵壁大水。（灵壁县志）,
0,,ev_1791,,刘大夏治河后，河道主流由亳州凤阳至清河口通淮人海。弘治十八年(1505、年)河忽北徙三百里，至宿迁小河口，正德三年(1508年)又北徙三百里至徐州小浮桥。是年六月，又北徙一百二十里，至沛县飞云桥，汇人漕河。此时南河故道淤塞，黄水北趋单、丰之间，河窄水溢，冲决黄陵冈、尚家等口，曹、单间田庐多淹没，丰县城郭被围。后经工部侍郎崔岩、李镗相继治理，均未奏效。李镗建议筑堤三百余里以障河北徙，旋因所谓“盗起”，堤工作罢，曹、单间河害日甚。,
0,,ev_1792,,河溢皮狐营，决曹县之温家口冯家口等处，又北徙至仪封县小宋集而决冲黄陵冈埽坝，溢入贾鲁河，败张家口等处缨水小堤，循运河大堤东南行，而贾鲁河下流淤塞，亦出张家口合而南注，遂决杨家口，由曹单二县城下，直趋丰沛。（明会典）,
0,,ev_1792,,实录作决黄陵冈尚家等口，曹单二县田庐实多淹没。,
0,,ev_1793,,九月又决曹县梁靖等口，直抵单县，圉丰县城郭，雨岸相对，阔百有余里。盖南行故道淤塞，惟北趋渐，不可遏。（明武宗实录）,
0,,ev_1794,,六月，河又北徙一百二十里，至沛县飞云桥，俱入漕河。因单、丰二县，河窄水溢，决黄陵岗，尚家等口。……九月又决曹县梁靖等口，直抵单县，人畜死者，房屋冲塌者甚重。《明武宗实录》,
0,,ev_1794,,六月又北徙120里至沛县飞云桥俱入运河.  溢决曹县杨家口，又决黄陵冈、尚家等口，淹曹、单二县。九月又决曹县，梁靖等口，淹曹县，围丰县城，水阔百余里，北至飞云桥入运《明实录》,
0,,ev_1795,,九月，河自仪封北徙，冲黄陵冈，入贾鲁河，横流抵丰、沛《明实录》,
0,,ev_1796,,六月崔嵌奏：「顷奉命治河，自祥符县董湓口浚四十余里，荥泽县孙家渡浚十余里，贾鲁河浚八十余里，毫州浚四十余里，及长垣诸县决口修筑巳渐有绪；曹县外堤粱靖决口未塞者止四丈，为骤雨崩溃。（明武宗实录）,
0,,ev_1796,,按簧河故道，引水由毫州达凰阳，又由朱仙缜至毒州，而各入于淮（河南通志）盖由涡显入淮之支流巳淤浅也。,
0,,ev_1797,,九月李镗请自大名府地名三春柳至沛县飞云桥止，筑堤共畏三百十里，以防河北徙，可保运道无虞。从之。（明武宗实录）,
0,,ev_1797,,李镗继任，遂止不塞。（淮系年表）山东通志作魏家淹起至沙河鄢。,
0,,ev_1798,,二月工部议，以河南灾荒民穷盗起宜令镗将紧要堤岸决口及淤塞谱处，速为浚筑，其不急者且已之。（明武宗实录）,
0,,ev_1799,,秋丰沛大水。（淮系年表）,
0,,ev_1800,,淮安府属水灾。（安东县志）,
0,,ev_1801,,九月以刘恺总理河道，恺筑大堤起魏家湾，亘几十余里，至双堌集。（明纪事本末）,
0,,ev_1801,,八九十年均大水。(淮系年表),
0,,ev_1802,,七月河决曹县，娘娘庙诸口，从城北东行曹单城武间，田庐漂没。（淮系年表）,
0,,ev_1802,,"七月决曹县西二口《明实录》, 《河防一览》",
0,,ev_1803,,六月，河复决黄陵冈。《明史·河渠志》,
0,,ev_1804,,秋八月，沁州、沁源、泽州无云而震，既而大风雨，平地水深丈余，漂没民田四千顷。 光绪《山西通志》卷163,
0,,ev_1805,,黄河自河口至刘伶约六十余里，彻底澄清凡五日。 乾隆《江南通志》卷197,
0,,ev_1806,,四月河决曹县焦家潭。{山东通志）,
0,,ev_1807,,六月河决陈家等口。（明武宗实录）,
0,,ev_1807,,决陈家等口，曹、单、等县灾《明实录》,
0,,ev_1808,,赵璜于荥泽东浚分水河，郑州西凿须水河，疏亳州河渠，水势渐杀。（河南通志）,
0,,ev_1809,,六月壬戌，添设山东兖州府同知、直隶大名府通判，长垣、东明、曹县、城武四县主簿各一员，专管修河，以河决陈家等口，为患甚剧，从巡抚山东都御史赵璜等奏也。《明武宗实录》,
0,,ev_1810,,九月辛卯，黄河决，冲没城武县。《明武宗实录》,
0,,ev_1811,,总河垄宏筑堤，起自长垣，由黄冈抵山东杨家口，延袤二百余里，广百尺，高十有五尺。（明逝宗实录）,
0,,ev_1812,,夏河溢，清河县大水，山阳县城内可行城。（准系年表）,
0,,ev_1813,,六月六日，河水泛溢，民舍覆者十之三，溺死甚众。《嘉庆长山县志》卷4,
0,,ev_1814,,五月河水涨，淹城武、单县《明实录》,
0,,ev_1815,,五月朱裳奏：“城武单县二城近因河水涨，尽曹淹没，乞相地改迁。”从之。（明武宗实录）,
0,,ev_1816,,徐州大水，坏庐舍伤禾稼。萧沛亦大水。（淮系年表）,
0,,ev_1817,,城武：正德十四年五月因河决改迁。单：旧城在南，正德十四年五月因河决改迁。《明史·地理志》,
0,,ev_1818,,五月总河龚宏奏葡筑黄陵冈埽工，又议于先年所筑长堤之北十里许，再筑一堤。从之。（淮系年表）,
0,,ev_1818,,明世宗实录作延袤高广照如其数，即河水溢甚，冲越旧堤流十里，而远性缓势平，可照大决，水落则仍修旧堤，以为先事之防，一劳永逸计也。,
0,,ev_1819,,夏宿迁县大水无麦禾。（淮系年表）,
0,,ev_1820,,七月凤阳扬州庐州淮安等府同日大风雨雹之河水泛涨，坏民庐含树株，溺死人畜无算。（明世宗实录）,
0,,ev_1821,,桃源县三义口淤，大河南徙，改趋清河县南，至小清口与准会。（郡国利病害）,
0,,ev_1821,,泗水至三汊口分为大小二清河南入淮。三汊口在清河县西桃源县东各三十里。三义口疑郁三汊口之沿误。泗水入淮之口名清口，大清口在东，小清口在西，相距敷里。（淮系年表）,
0,,ev_1822,,秋河决，塞运道，坏庐舍，民多流亡。（沛县志）,
0,,ev_1822,,秋，河决沛县《淮安府志》,
0,,ev_1823,,丰县大水（淮系年表）,
0,,ev_1824,,金乡大水。（金乡县志）,
0,,ev_1825,,陶谐为河南副使，管理河道，立法；沿河植柳固堤，傍檀葭苇，采取卷埽，以当草东，椿木矾麻则以水利河道赃罪纸米俱准收折，纤毫不取于民。（吕本撰陶公墓志）,
0,,ev_1826,,自黄陵冈决口后，开封以南无河患，徐、沛诸州县河徙不常，严重影响漕运。是年，督漕都御史高友玑请浚山东贾鲁河、河南鸳鸯口，分泄水势。大学士费宏、御史戴金、刘栾、督漕总兵官杨宏等屡请疏通涡河、贾鲁河，使“趋淮之水不止一道”，以减徐、沛一带水患。章拯于是年冬出任总河，亦屡以为言。廷议后，认为浚贾鲁故道，开涡河上源，功大难成，未可轻举。嘉靖六年，章拯再议引水南流，未及兴工而“河决曹、单、城武等地”，“冲入鸡鸣台，夺运河，沛地淤填七八里，粮艘阻不进”。章罢职，以盛应期为总督河道右都御史。此时，光禄少卿黄绾建议，导河使北，至直沽入海；詹事霍韬以为宜于河阴、原武、怀、孟间，审视地形，引河水注于卫河，至临清、天津入海；左都御史胡世宁主张在河南因故道而分其势，择利便者开浚一道，以泄下流；兵部尚书李承勋也提出与胡世宁相类似的建议。经过讨论，嘉靖七年正月盛应期奏上，请按胡世宁策进行：一方面“于昭阳湖东改为运河”，一方面“别遣官浚赵皮寨、孙家渡、南北溜沟以杀上流，堤城武迤西至沛县南，以防北溃”。至嘉靖八年六月，单、丰、沛三县长堤成。九年五月，孙家渡河堤成。不久，河决曹县，分为数支。自此，除鱼台仍有决溢外，丰、沛一带河患稍息。,
0,,ev_1827,,六月徐，沛河水溢《明实录》,
0,,ev_1828,,黄河上流骤溢，东北至沛县庙道口截运河，注鸡鸣台口，入昭阳湖。汶泗南下之水从而柬。而河之出飞云桥者漫而北。淤数十里。河水没丰县。徙治避之。（明史河渠志）,
0,,ev_1828,,"庙道口在沛县西北三十里。（淮系年表）
丰县志作五年黄水陷城，迁县治于华山之阳。",
0,,ev_1829,,决徐州及曹单城武丰沛等县杨家口粱靖口吴士举等处，冲入鸡鸣台。沛北皆为巨浸，东溢逾曹入昭阳湖，沙泥粟壅，水道大阻。（续文献通考）,
0,,ev_1829,,"鸡鸣台在沛阳东北五十五里沙河北岸。（淮系年表）
胡世宁言：今诸道营塞，惟沛县一道仅存，（明世宗实录）",
0,,ev_1829,,河决曹、单、城武杨家、梁靖二口、吴士举庄，冲入鸡鸣台，夺运河，沛地淤填七八里，粮艘阻不进。,
0,,ev_1829,,六月决徐州及曹、单、城武、丰、沛等县，杨家口、梁靖口、吴士举等处，冲入昭阳湖《明实录》,
0,,ev_1830,,十二月庚申，河南灵宝县尹张廷桂奏言：是月，冯佐村黄河清五日。《续文献通考》卷220,
0,,ev_1831,,河决徐沛，淤庙道口三十余里。都御史盛应期奏开赵皮寨白河一带，以杀河势，导之毫泗归宿以入淮，别开昭阳湖左新河一百四十余里以通漕。垂成谤兴，诏罢役夺职。（全河备考）,
0,,ev_1831,,白河即小河为睢水故道。（淮系年表）,
0,,ev_1831,,后三千年朱衡循新河造迹成之运道蒙利。（治水述要）,
0,,ev_1831,,自南阳三河口过夏村抵留城。（淮系年表）,
0,,ev_1832,,闰十月河道侍邯潘希会言：“今宜于济沛间加筑东堤以遏入湖之路，更筑西堤以防黄河之冲，则水不散缓，而庙道口可永无淤塞之虞，仍于黄河上流分浚赵皮寨孙家渡二处。夫二水兼通，则横流以杀，而运道可保无虞。”工部覆奏，得旨尤行。（明世宗实录）,
0,,ev_1833,,河决，淤庙道口三十余里。《明史·河渠志》,
0,,ev_1834,,春正月，凿新漕不成，先是河决曹、单，城武杨家口，梁靖口、吴士举庄，冲鸡鸣台，沛北皆为巨浸，东溢逾漕入昭阳湖。《明史纪事本末》卷34,
0,,ev_1834,,河决曹、单、城武杨家、梁靖二口，吴士举庄，冲入鸡鸣台，夺运河。《明史·河渠志》,
0,,ev_1835,,二月丰沛苦河患。（明史宗实录）,
0,,ev_1836,,河决徐州大溜沟。（方舆纪要）,
0,,ev_1836,,大溜沟在徐州北五十里（淮系年表）,
0,,ev_1837,,六月单丰沛三县长堤成。（明史河渠志）,
0,,ev_1837,,凡—百四十余里。（江南通志）,
0,,ev_1838,,十二月总理河道侍郎潘希会言：“河南仪封县河患已宁，孙家渡口已浚通。”（明世宗实录）,
0,,ev_1839,,五月孙家渡河堤成。（明世宗实录）,
0,,ev_1840,,七月十二日河水决东北大堤，城遂毁。（虞城县志）,
0,,ev_1840,,十年迁城于旧城之东北三里。,
0,,ev_1841,,本年六月以来，河决曹县胡村寺东，冲开一道，阔三里有余，东南至本县贾家坝入古迹黄河。……胡村寺东北冲开一道，阔一里有余，又分二支，东南支经虞城县至砀山县，合古迹黄河出徐州；东北支经单县长堤至鱼台县，漫为坡水，傍谷亭入运河。《明世宗实录》,
0,,ev_1841,,六月河决曹县胡村寺束冲开一道夕阔三里有余，东南至本县贾家坝入古迹黄河。由归德朋丁家道口至徐州小浮桥入运河。胡村寺东北，冲开—道墙一生有余，叉分二支；东南支经虞城至砀山合古迹黄河出徐州，东北支经单县长堤抵鱼台县，漫为坡水，傍糓亭，入运河。单粤沛三县黄河赖长堤障回，今沙淤平满，民复耕作，不复为沛曹患。（明世宗实录）,
0,,ev_1841,,"潘希会奏：“夫黄河由归德至徐入漕者故道也，永乐浚开封支河达鱼台入漕者以济浅也。自弘治以来黄河吹由丰单出沛之飞云桥而归德故道遂塞。鱼台支河亦塞。然以其出于沛桥亦可资以济浅，以其逼近沛漕叉互有冲决沙淤之患，修浚惟亟。今全河复故道，则患害已辽，支流达于鱼台则浅涸无虑。（明世宗实录）
河由单县侯家林决场场口，横流金乡鱼台，冲榖亭，三年水不了泄。（续文献通考）",
0,,ev_1842,,四月总督漕运都御史刘节奏：[黄淮二河伏水涨发，流沙浸入河口，直抵淮安府城，西浮桥一带俱被沙淤。已兴工挑浚，以拯目前之急。更乞会议长久之策，或改河口以避奔流，或筑长堤以障巨浸。」疏入，得旨俱依拟通行。（明世宗实录）,
0,,ev_1843,,六月大水溢孟津，县城圯。乃议避于旧城西二十里圣贤庄（河南通志）（明世宗实录）,
0,,ev_1844,,八月总河裁宗时以黄水溢鱼台，请委鱼台为受水之地，别疏孙家渡赵皮寨梁靖口三大支河。（淮系年表）,
0,,ev_1845,,总河朱裳开粱靖口赵皮寨孙家渡三大支河，请缓塞粱靖口迤束由鱼台入运之岔口，以济运河。（淮系年表）,
0,,ev_1845,,"孙家渡在今荥泽，嘉靖癸巳秋，浚百五十里，甲午夏水大涨，一淤而平，此巳弃故道难复之明验也。（问水集）
癸已十二年，甲午十三年，支分河流，非一劳永逸之策，未必故道之不可复也。",
0,,ev_1846,,正月朱裳郭秉聪韩廷伟等言：“今梁靖口赵皮寨幸已疏通。孙家渡亦行挑浚。惟涡河—支因赵皮寨下流睢州野鸡冈淤正河五十余里，漫于平地，注入祸河，所宜挑溶深广道引浸水归入正河。而于雎州张见口起筑长堤至归德郭村计凡一百余里，以防泛滥。仍时疏梁靖口下流，且挑仪封于庄村月河入之，达于小浮桥，则北岸水势杀矣。其北岸自河南原武县至山东曹县历年筑长堤，守护甚严，但日久坍塌者，多不任冲激，所宜急为修筑，兼添筑月堤以御奔溃。”得旨允行。（明世宗实录）,
0,,ev_1847,,刘天和以都察院右副都御史总理河道。为研究治河对策，天和亲自沿河勘察，并分遣属吏循河各支，沿流而下，直抵出运河之口，逐段测量深浅广狭。针对当时情况，天和上言：“黄河自鱼、沛人漕河，运舟通利者数十年，而淤塞河道，废坏闸座，阻隔泉流，冲广河身，为害亦大。今黄河既改冲从虞城、萧、砀下小浮桥，而榆林集、侯家林二河分流人运者，俱淤塞断流，利去而害独存，宜浚鲁桥至徐州二百余里之淤塞。”朝廷同意了他的建议，嘉靖十四年春对河、运进行了一次全面治理，“计浚河三万四千七百九十丈，筑长堤、缕水堤一万二干四百丈，修闸座一十有五、顺水坝八，植柳二百八十余万株”。工程完成后，“运道复通，万艘毕达”，取得显著效果。刘天和治河在疏浚河、运淤积，修筑堤防，加强工程管理等方面，因地制宜采取各种不同措施。而且还主张“筑缕水堤以防冲决，置／顷水坝以防漫流”，“施植柳六法，以护堤岸”，“浚月河以备霖潦，建减水闸以司蓄泄”，制定了比较严密的防护措施。刘天和著有《问水集》一书，对黄河演变概况及河道变迁原因有较详的记述和分析，并且较全面地总结了前人河防施工和管理的经验，是明代中后期的重要治黄著作。,
0,,ev_1847,,刘天和曰：“自赵皮寨东流故道凡百二十余里，而至梁靖，河底视南流高丈有五尺。自梁靖岔河口东流故道凡二百七十余里，而始至谷亭，巳悉为平陆。道远费广，河不可复导矣。惟浚淤修闸，以复先朝成宪为便。”（问水集）,
0,,ev_1848,,河决赵皮寨入淮，谷亭流绝，庙道口复淤。天和役夫十四万浚之。已而，河忽自夏邑大丘、回村等集冲数口，转向东北，流经萧县，下徐州小浮桥。 《明史·河渠志》,
0,,ev_1848,,十月河决赵皮寨入淮。兰仪及归德睢夏永等州县被淹，议迁夏邑城以避水。河南向毫泗归宿之流骤盛，东向粱靖之流渐微，梁靖岔河口出谷亭之流绝。（河渠纪闻）,
0,,ev_1848,,东向梁靖之流，自九年河决胡村寺后，为大河之经流者，迄今凡四年余。,
0,,ev_1848,,河决赵皮寨，分支入淮.  十月全河南涨，自夏邑之古回村决数口，转东北，经萧县出徐州小浮桥《明实录》,
0,,ev_1849,,五月，庆阳、宁州大水，溺死人畜无数。 乾隆《甘肃通志》卷24,
0,,ev_1850,,二月刘天和请于曹县梁靖口东行岔河口添筑压口缕水堤，于曹县八里湾起至单县侯家林止，接筑长堤各一道。从之。（明世宗实录）,
0,,ev_1850,,明会典载岔河口缕水堤长三里曹单长堤长八十里。,
0,,ev_1851,,十二月总理河道都御史刘天和条议治河事宜：其一，河南原武县王村厂增筑月堤一十里，其一孙家渡口当如旧寒闭，其一兰阳县铜瓦厢月河不必再浚，其—群符县之盘石口，兰阳县之铜瓦厢，考城县之蔡家口各筑添月堤。从之。（明世宗实录）,
0,,ev_1852,,六月，河州大雨，洪水河溢十数丈，东西六十里，溺军民房屋人畜无数。 乾隆《甘肃通志》卷24,
0,,ev_1853,,刘天和(?～1545年)所著《问水集》论述了黄河迁徒不定的六条原因：“河水至浊，下流束隘停阻则淤，中道水散流缓则淤，河流委曲则淤，伏秋暴涨骤退则淤，一也；从西北极高之地，建瓴而下，流极湍悍，堤防不能御，二也；易淤故河底高高，今于开封境内测其中流，冬春深仅丈余，夏秋亦不过二丈余，水行地上，无长江之深渊，三也；傍无湖测之停潴，四也；孟津而下，地极平衍，无群山之束隘，五也；中州南北悉河故道，土杂泥沙，善崩易决，六也。”刘在治理黄河的修筑堤防和疏浚河道工程中，创造了“水平法”施工测量。他还创制了“乘沙量水器”以采取河中含沙水样。,
0,,ev_1854,,七月命迁河南开封府夏邑县城以避水患。（明世宗实录）,
0,,ev_1855,,十二月癸丑，先是总理河道右副都御史子湛等言：“宜于地邱店野鸡冈等口上流开凿一河四十余里，由桃源县丁家道口入旧黄河，既可以截涡河之水入河济洪，复可以免逼街皇陵之虞。”从之。（明世宗实录）,
0,,ev_1856,,河决开封金相寺口，水出地上一丈。大兴卒塞之，凡三月河堤成。（李攀龙沧溟集）,
0,,ev_1857,,道都御史胡绩宗开孙继口孙禄口各黄河支流，以一分杀上源归睢二处水患，一以灌下流徐吕二洪，以济官漕。（明世宗实录）,
0,,ev_1857,,孙港口孙禄口河南考城县境。,
0,,ev_1858,,因于二口筑长堤，及修筑马牧集决口。（明史河渠志）,
0,,ev_1858,,实录作考成县马牧巢等处，修堵决口。,
0,,ev_1859,,黄河南徙，决野鸡冈，由涡河经亳州人淮，旧决口俱塞，河患移至凤阳等沿淮州县，甚至议迁五河、蒙城县治以避水。次年五月以兵部侍郎王以旗督理河道，与因决口受“降俸戴罪”处分的总河副都御史郭持平共同主持河道治理。二十一年春，王等“浚孙继口及扈运口、李景高口三河，使东由萧县、砀山人徐济运”。秋，复于孙继口外别开一渠泄水，以济徐州以下漕运，前后历经八月，工程告成。,
0,,ev_1859,,黄河南徒，决睢州野鸡冈，由涡河经亳州入淮。旧决口复塞。（明史河渠志）,
0,,ev_1859,,河决野鸡冈，南流由亳州入涡，徐、吕水涸《河防一览》,
0,,ev_1860,,浚睢州孙继口淤河五十里。  （明会典）,
0,,ev_1861,,二洪水涸，漕舟并阻。《续文献通考》卷9,
0,,ev_1862,,兵部侍郎王以旗开李景高支河一道，引水出徐跻洪。役丁夫七万有奇，八月而成。寻淤。（河防一览）,
0,,ev_1862,,李景高口在兰阳东北十里。（淮系年表）,
0,,ev_1863,,河决淮安大清口《淮安府志》,
0,,ev_1863,,黄河东决于大清口南竭四十里。（准安府志）,
0,,ev_1863,,蒲县志作王以旗同周金郭持平塞野鸡冈，浚李景口。,
0,,ev_1864,,又凿野鸡冈上流李最高等口支河三，导河东注，以济二洪。（明会典）,
0,,ev_1864,,六月巡按山东监察御史杨本深赵继本奏：“黄河孙继口李景高口扈运口俱巳疏浚，徐吕二洪水势通行，粮运无阻。”（明世宗实录）,
0,,ev_1864,,二十二年毫州黄河复归德故道（颖州府志）二十二年疑是二十一年之误。,
0,,ev_1865,,河决封邱陈桥集。（方舆纪要）,
0,,ev_1866,,周用总理河道，倡沟洫治河之议。他认为：“治河垦田，事实相因，水不治则田不可治，田治则水当益治，事相表里，若欲为之，莫如所谓沟洫者耳。”“夫天下之水，莫大于河。天下有沟洫，天下皆容水之地，黄河何所不容?天下皆修沟洫，天下皆治水之人，黄河何所不治?水无不治，则荒田何所不垦?一举而兴天下之大利，平天下之大患!”,
0,,ev_1867,,由野鸡冈决而南，至泗州合淮入海。遂溢蒙城五河临淮等县。（明会典）,
0,,ev_1867,,时李景高扈运两口悉淤，而孙继口出徐吕之流如故。本年野鸡冈之决，不详何时筑塞。（淮系年表）,
0,,ev_1868,,河决曹县，滏入城武余螂鱼台单县漂溺甚众。命总理河道都御史会同南北直隶山东河南抚按官议筑曹县等处。不果。（明会典）,
0,,ev_1868,,河决曹县，淹金乡、鱼台、单县。沁决发原村《明会典》,
0,,ev_1868,,疑即河渠志所载二十六年事。,
0,,ev_1869,,华阴黄河清。《古今图书集成·庶征典·水异部》,
0,,ev_1870,,七月徐萧砀大水。（淮系年表）,
0,,ev_1870,,二十七人九及三十年徐箫均大水。（淮系年表）,
0,,ev_1871,,十月提督漕联署都督众事万表奏：“海口新河淤浅，请调顺天永平二府及通州卫所军民夫役挑浚。”从之。（明世宗实录）,
0,,ev_1871,,万袤云：“莆河自野鸡冈南下分为二股，其自东南涡河而行者则为河身，其自孙继口出徐州小浮桥者则为支流。然皆并合于淮以入于海。是故黄河人海舍淮无他溢道也。（续文献通考）,
0,,ev_1872,,秋，河决曹县，水入城二尺，漫金乡、鱼台、定陶、城武，冲谷亭。《明史·河渠志》,
0,,ev_1873,,总河詹瀚议开赵皮寨蒸，胡松继任，谓不如开孙家渡，均不果。嗣会钧议闭二支河亦不果。（准系年表）,
0,,ev_1873,,,
0,,ev_1874,,河流注淮安，几大决。龚辉亟塞之。（准系年表）,
0,,ev_1874,,就决所筑堤，实土于破舟沈之，旋压以石，水势亦渐缓，凡若干月，费若干而堤成。（吕本撰龚公墓志）,
0,,ev_1875,,正月，汧阳大水没城。《明史·五行志》,
0,,ev_1876,,七月，庆阳大水，夹河两岸二百里许，庐屋货市尽成沙碛，溺死者万余人。 乾隆《甘肃通志》卷24,
0,,ev_1877,,漕运都御史应槚奏：“今黄河入海下流如涧口安东等处俱涨塞，河流壅而渐高，泻入清河口，泥沙停淤，屡渡屡塞。议者未宜闭阴清河口，开三里沟至通济桥，使船由三里沟出淮河达黄河。”从之。（明世宗实录）,
0,,ev_1877,,三里沟在淮河下流，黄河未合之上。,
0,,ev_1878,,河溢徐州北岸，从长塔二山间漫流，由磨脐沟出沂河口。正河遂夺，工费不赀，两载复故。（河防一览）,
0,,ev_1878,,"河溢徐州北岸，大河冲开草湾，正河淤，未几堵塞《河防一览》, 《河渠纪闻》",
0,,ev_1879,,大河忽冲开草湾，其淮城北西桥至正河途淤。役久不得塞，未几自塞，复归故道。（河渠纪闻）,
0,,ev_1880,,九月，河决徐州房村集，至邳州新安，运道淤阻五十里。总河副都御史曾钧率众疏浚，工程未完而“水涌复淤”。曾钧及侍郎吴鹏“奏请急筑浚草湾、刘伶台，建三里沟，迎纳泗水清流；且于徐州以上至开封浚支河一、二，令水分杀”。冬，工程完工。,
0,,ev_1880,,九月，河决徐州房村集至邳州新安、运道淤阻五十里。《明史·河渠志》,
0,,ev_1881,,河淮大溢，淮安田地俱沙淤。（淮系年表）,
0,,ev_1882,,八月乙未河决徐州，自徐州房村至邳州新安等处运道淤阻五十里。（明世宗实录）,
0,,ev_1882,,决屠付台曲头集凡决四处（明会典）,
0,,ev_1882,,房村在吕粱下流南岸。（淮系年表）,
0,,ev_1883,,总河会钧浚房村至双沟曲头集等处。筑堤自徐高庙至邳州沂河，又浚淮安黄河下流刘伶台至赤晏庙凡八十里。筑塞草湾，建长堤矶觜以备冲掣。（准系年表）,
0,,ev_1883,,沂河旧于下邳入泗。矶觜一名石锯牙。（淮系年表）,
